RowID;Date/Time;Cogeneration (kWh);Wind (kWh);Photovoltaics (kWh);Hydro (kWh);Other Technologies (kWh);Distribution Network (kWh);temperature_2m (°C);relative_humidity_2m (%);precipitation (mm);rain (mm);snowfall (cm);cloud_cover (%);Wind_Direction_10m;wind_speed_10m (km/h);Wind_Direction_100m;wind_speed_100m (km/h);direct_radiation (W/m²);shortwave_radiation (W/m²);diffuse_radiation (W/m²);direct_normal_irradiance (W/m²);terrestrial_radiation (W/m²);Productions
4561;2024-07-18 00:00:00;44399.8125;133078.4375;0.0625;6088.5;79502.39924999999;263069.21175;14.4;97.0;;;0.0;1.0;Northwest;;Northwest;6.6;0.0;0.0;0.0;;0.0;Medium-Low Production
4562;2024-03-18 10:00:00;41022.75;121348.5375;18326.1875;53471.3125;103346.5625;337515.35;18.6;74.0;;;;28.0;;4.8;South;8.1;368.0;456.0;88.0;747.4;680.1;Medium-Low Production
4563;2024-11-14 18:00:00;62858.0625;986781.1875;0.0;23489.25;44909.75299999997;;17.5;54.0;;;0.0;100.0;West;;West;29.2;0.0;1.0;1.0;0.0;9.5;Medium Production
4564;2024-09-03 11:00:00;91095.0625;230372.375;42389.0625;3896.5625;75028.63249999999;442781.695;23.3;50.0;;;0.0;;North;13.0;North;16.9;543.0;678.0;135.0;753.6;969.0;High Production
4565;2024-03-28 18:00:00;42154.125;1032686.1875;nan;54715.75;90059.875;1219787.75;9.3;94.0;0.8;0.8;0.0;100.0;North;;North;33.2;0.0;24.0;24.0;0.0;355.3;Medium Production
4566;2024-02-12 01:00:00;20913.5625;1054430.125;0.0;42002.25;76086.69050000003;1193432.628;12.9;96.0;0.8;0.8;0.0;45.0;West;13.9;West;25.2;0.0;0.0;0.0;0.0;0.0;Medium Production
4567;2024-11-19 12:00:00;64079.0;135110.0;nan;21397.8125;53248.490500000014;302104.553;14.1;88.0;0.1;0.1;0.0;100.0;North;;North;7.6;4.0;189.0;185.0;8.6;650.5;Medium-Low Production
4568;2024-11-17 17:00:00;58404.0;43564.875;155.125;21041.375;33865.9805;157031.3555;17.8;74.0;;;0.0;0.0;Northwest;6.1;Northwest;12.1;;68.0;28.0;308.6;146.1;Medium-Low Production
4569;2024-07-31 16:00:00;58392.3125;243516.4375;27193.75;9504.5625;101175.21175;439782.27425;24.1;70.0;;;0.0;29.0;West;13.0;West;16.2;415.0;;204.0;569.4;967.5;High Production
4570;2024-01-19 22:00:00;nan;350796.125;0.3125;49842.875;87319.5625;506226.4375;5.7;93.0;;;0.0;0.0;South;7.2;South;9.9;0.0;;0.0;0.0;0.0;Medium-High Production
4571;2024-07-26 16:00:00;54811.125;500483.8125;27974.5;5010.5625;90564.39525;678844.3952500001;29.4;54.0;;;0.0;;Northwest;18.6;;24.8;538.0;;137.0;728.6;979.2;Low Production
4572;2024-11-13 16:00:00;nan;809004.5625;8401.5625;20307.3125;52247.24875;;14.4;41.0;;;0.0;;West;;West;26.3;109.0;187.0;78.0;406.7;374.5;Medium-High Production
4573;2024-05-12 02:00:00;30640.375;;0.0;;97196.75225;457479.43975;14.2;89.0;;;0.0;100.0;;6.8;;9.0;0.0;;0.0;0.0;0.0;High Production
4574;2024-08-30 00:00:00;43654.5;;0.0;2051.75;81578.7015;349436.264;19.4;82.0;;;0.0;92.0;Northwest;0.8;Northwest;2.3;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4575;2024-04-22 04:00:00;38429.75;;0.0;26070.875;86309.75;687475.875;13.7;;;;0.0;0.0;North;15.0;Northeast;32.6;0.0;0.0;0.0;0.0;0.0;Low Production
4576;2024-02-14 05:00:00;21753.625;517919.0;0.0;43206.125;85924.32725000003;668803.0772500001;14.7;96.0;;;0.0;100.0;North;5.4;North;;0.0;0.0;0.0;0.0;0.0;Low Production
4577;2024-03-02 18:00:00;24173.375;1018210.3875;246.9375;49553.0625;86326.5625;1178510.325;;81.0;0.2;0.2;0.0;66.0;Southeast;14.3;Southeast;23.9;46.0;97.0;51.0;;225.2;Medium Production
4578;2024-03-18 17:00:00;42866.375;97750.0875;7985.25;53839.0625;87636.93749999999;290077.7125;19.6;71.0;0.2;;0.0;;Southeast;10.5;Southeast;;180.0;292.0;112.0;451.3;550.9;Medium-Low Production
4579;2024-11-17 06:00:00;55580.125;597279.0;nan;11903.125;43483.15849999999;;13.2;72.0;;;0.0;0.0;Northwest;10.3;Northwest;24.0;0.0;;0.0;0.0;0.0;Low Production
4580;2024-05-31 18:00:00;49165.0;386852.625;5463.75;18323.0625;106244.14126625002;;27.0;43.0;;;0.0;0.0;;8.9;Southeast;17.3;308.0;387.0;79.0;712.2;575.4;Low Production
4581;2024-08-18 13:00:00;38455.25;289609.0;35545.3125;2377.5625;125917.07625;491904.20125;28.1;54.0;;;0.0;1.0;Northwest;12.4;Northwest;15.3;708.0;835.0;nan;809.4;1168.0;High Production
4582;2024-06-28 15:00:00;60185.25;252475.75;8883.25;10880.875;107452.0;439877.125;23.4;73.0;;;0.0;100.0;;13.6;Southeast;17.3;157.0;546.0;389.0;;1146.0;High Production
4583;2024-03-29 21:00:00;23372.4375;474381.125;0.0;53197.6875;86507.0;637458.25;7.9;92.0;2.6;2.6;0.0;100.0;;3.0;East;9.0;0.0;0.0;0.0;;0.0;Low Production
4584;2024-09-24 05:00:00;66802.1875;219199.6875;0.0;3519.4375;40647.08725;330168.39975;15.6;;0.1;0.1;0.0;100.0;Northeast;10.2;Northeast;18.4;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4585;2024-11-22 18:00:00;77693.5625;112118.9375;6.125;26032.1875;38871.96399999999;254722.7765;12.1;82.0;;;0.0;100.0;West;3.7;West;9.9;0.0;0.0;0.0;;0.0;Medium-Low Production
4586;2024-03-18 19:00:00;42153.125;86554.1625;0.5625;53850.0;83566.25;266124.1;14.8;91.0;;;0.0;;Southeast;8.7;Southeast;12.5;9.0;22.0;13.0;89.3;79.1;Medium-Low Production
4587;2024-05-02 19:00:00;59687.125;457954.4375;438.0;34061.75;95011.53809324998;647152.85059325;11.0;;0.1;0.1;0.0;100.0;Southwest;11.7;Southwest;19.2;5.0;53.0;48.0;27.6;244.2;Low Production
4588;2024-11-14 23:00:00;63232.5625;717392.5625;0.0;10318.5625;41491.70424999998;832435.39175;15.1;68.0;;;0.0;100.0;Southwest;8.6;Southwest;22.4;0.0;0.0;0.0;0.0;0.0;Medium-High Production
4589;2024-09-17 23:00:00;72630.75;600720.6875;0.0;;42840.874500000005;;21.9;35.0;;;0.0;0.0;Southwest;23.8;Southwest;42.5;0.0;0.0;0.0;0.0;0.0;Low Production
4590;2024-11-29 15:00:00;76846.25;179960.125;8531.9375;28116.875;56643.55775000001;350098.74525000004;18.5;75.0;0.2;0.2;;58.0;North;7.2;North;10.5;;222.0;87.0;391.5;484.9;High Production
4591;2024-09-27 13:00:00;85869.9375;549665.0625;34156.6875;7900.8125;;746414.00825;;56.0;;;0.0;21.0;West;15.9;West;21.0;544.0;677.0;133.0;752.0;985.5;Low Production
4592;2024-09-10 20:00:00;97236.75;523989.9375;0.0;3413.1875;41605.596500000014;666245.4715;21.1;59.0;;;0.0;0.0;North;16.8;North;31.7;;0.0;nan;0.0;0.0;Low Production
4593;2024-05-12 08:00:00;31438.5625;272322.875;18646.0625;27386.0625;;465891.9782435;14.8;86.0;;;0.0;100.0;Northwest;3.8;Northwest;4.1;;247.0;107.0;357.8;524.5;High Production
4594;2024-01-20 14:00:00;4315.625;25508.0;26867.1875;50227.0;114194.3125;;11.2;43.0;;;0.0;2.0;Southwest;10.5;Southwest;13.6;405.0;476.0;71.0;882.6;648.3;Medium-Low Production
4595;2024-08-10 01:00:00;42825.5;241349.375;0.0625;2686.625;78640.32350000001;365501.886;23.8;76.0;;;0.0;0.0;North;1.5;North;3.3;0.0;0.0;0.0;0.0;0.0;High Production
4596;2024-09-03 06:00:00;88999.625;456299.25;nan;1571.8125;;595083.82675;14.2;76.0;;;0.0;4.0;Northwest;10.1;Northwest;21.3;0.0;0.0;0.0;0.0;0.0;Low Production
4597;2024-02-05 19:00:00;38434.75;41581.4375;0.375;38388.5625;88009.04525;206414.17025;11.9;94.0;;;0.0;100.0;Northeast;5.1;Northeast;;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4598;2024-07-22 05:00:00;41440.125;584718.5;18.6875;5446.125;74590.155;706213.5925;17.8;;;;0.0;;Northwest;9.0;Northwest;;0.0;0.0;0.0;0.0;0.0;Low Production
4599;2024-08-23 03:00:00;41174.8125;410581.375;0.0;3650.0625;81975.04099999998;537381.291;17.9;78.0;;;0.0;100.0;West;4.2;Northwest;3.6;0.0;0.0;0.0;0.0;0.0;Low Production
4600;2024-11-05 09:00:00;72273.6875;563506.0625;nan;21132.1875;55549.25525000002;718152.13025;16.5;86.0;0.2;0.2;0.0;88.0;South;13.2;Southwest;24.2;18.0;88.0;70.0;85.1;294.5;Low Production
4601;2024-05-28 16:00:00;58968.5625;231100.6875;23955.75;19754.5;126690.52518925;460470.02518925;26.0;53.0;;;0.0;72.0;South;14.0;South;18.2;606.0;715.0;109.0;821.8;982.1;High Production
4602;2024-01-10 22:00:00;20906.6875;305236.875;0.3125;43565.9375;79015.25;448725.0625;8.4;;;;0.0;19.0;West;4.6;West;;0.0;0.0;0.0;0.0;0.0;High Production
4603;2024-10-03 18:00:00;72125.8125;212025.3125;92.0;9267.8125;42694.793000000005;336205.7305;19.0;93.0;;;0.0;86.0;Northwest;8.5;Northwest;;25.0;63.0;38.0;;162.6;Medium-Low Production
4604;2024-02-17 04:00:00;21339.6875;59061.75;0.0625;41144.75;87981.8795;;6.2;95.0;;;0.0;;Northeast;4.0;Northeast;5.8;0.0;0.0;0.0;;0.0;Medium-Low Production
4605;2024-08-12 09:00:00;48510.125;94485.0;25780.75;7697.375;97425.99275;273899.24275;21.8;69.0;;;0.0;48.0;South;6.5;South;8.3;104.0;284.0;180.0;205.5;674.1;Medium-Low Production
4606;2024-07-16 16:00:00;60532.75;178023.75;26600.5625;5486.9375;99373.55975;370017.55975;23.0;65.0;;;0.0;17.0;Northwest;14.3;;18.1;605.0;723.0;118.0;803.9;996.4;High Production
4607;2024-03-07 19:00:00;40899.125;605056.625;0.25;52145.625;89236.5;;7.0;87.0;0.5;0.5;0.0;71.0;Southwest;13.5;Southwest;24.1;1.0;6.0;5.0;12.5;51.1;Medium-High Production
4608;2024-01-11 10:00:00;22810.625;247271.8125;14625.6875;43870.125;93010.1875;421588.4375;7.1;76.0;;;0.0;0.0;;10.8;West;;140.0;190.0;50.0;640.9;308.9;High Production
4609;2024-02-22 08:00:00;39380.1875;1012862.125;2640.8125;39408.625;92761.91099999996;1187053.6609999998;13.4;96.0;0.5;0.5;0.0;100.0;West;25.2;West;40.0;0.0;4.0;4.0;0.0;68.0;Medium Production
4610;2024-06-05 12:00:00;47629.5;182120.875;nan;20364.9375;114428.25;398438.5625;23.0;59.0;;;0.0;100.0;North;7.1;North;;637.0;866.0;229.0;693.2;;High Production
4611;2024-11-19 17:00:00;59652.875;358459.375;363.5;20377.0;36263.01025000001;475115.76025;13.8;76.0;;;0.0;;North;5.0;Northeast;11.1;7.0;;30.0;55.1;139.4;High Production
4612;2024-11-11 13:00:00;61421.75;474684.25;30800.5;19977.8125;68789.24050000001;655673.5530000001;20.3;55.0;;;0.0;0.0;South;12.2;South;;424.0;501.0;77.0;831.5;711.9;Low Production
4613;2024-07-03 14:00:00;59949.375;139136.1875;34944.9375;10497.875;107411.7535;351940.1285;29.2;51.0;;;0.0;0.0;South;8.0;South;9.3;818.0;926.0;108.0;881.4;1227.9;Medium-High Production
4614;2024-07-31 20:00:00;55948.5;344418.9375;14.4375;9584.1875;81855.18275;491821.24525;;83.0;;;;23.0;West;7.6;West;10.5;10.0;27.0;17.0;92.9;84.4;High Production
4615;2024-08-26 21:00:00;51975.8125;89784.1875;0.0;4946.5625;79074.15575;225780.71825;20.9;64.0;;;0.0;1.0;;5.4;Northwest;5.4;0.0;;0.0;0.0;0.0;Medium-Low Production
4616;2024-06-16 13:00:00;41705.375;324547.5;34623.5625;16122.125;115253.4375;532252.0;19.0;75.0;0.4;0.4;;98.0;;16.3;South;22.3;109.0;479.0;370.0;115.0;1256.6;Low Production
4617;2024-06-02 19:00:00;39686.625;124007.0;954.3125;;99134.6875;;25.2;64.0;;;0.0;0.0;Northwest;5.7;Northwest;8.6;137.0;197.0;60.0;532.7;;Medium-Low Production
4618;2024-08-04 12:00:00;39685.75;63479.375;35688.5625;6206.4375;123452.806;;31.5;35.0;;;0.0;0.0;South;7.4;South;8.7;770.0;877.0;107.0;879.7;1163.2;Medium-Low Production
4619;2024-04-08 17:00:00;38377.625;767907.0;12986.1875;52266.6875;96836.5625;968374.0625;12.2;59.0;;;0.0;;;22.1;South;31.6;306.0;407.0;101.0;647.9;644.5;Medium-High Production
4620;2024-01-31 07:00:00;17393.625;;nan;37766.75;79820.1875;504336.375;9.1;82.0;;;0.0;100.0;North;6.6;North;17.9;0.0;0.0;nan;0.0;0.0;High Production
4621;2024-07-28 22:00:00;39623.3125;;0.0;3697.25;75874.40474999999;248320.02975;22.4;80.0;;;0.0;2.0;West;6.1;West;;0.0;0.0;0.0;;0.0;Medium-Low Production
4622;2024-10-14 19:00:00;71082.25;191521.1875;0.0;29128.375;41644.92349999999;333376.736;18.9;79.0;;;0.0;89.0;South;6.0;;6.7;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4623;2024-04-28 20:00:00;39475.1875;453573.8125;0.0;32009.8125;90676.0;615734.8125;10.7;68.0;;;0.0;15.0;Southeast;11.0;Southeast;23.4;2.0;;4.0;27.1;40.4;Low Production
4624;2024-08-12 06:00:00;45812.0625;;663.3125;2571.6875;83463.974;299804.1615;18.3;90.0;;;0.0;100.0;West;5.2;South;7.1;0.0;1.0;1.0;0.0;21.9;Medium-Low Production
4625;2024-11-09 21:00:00;59613.25;244608.4375;0.0;19679.375;47005.19475;370906.25725;14.4;88.0;;;0.0;100.0;Southeast;1.1;South;2.6;0.0;0.0;0.0;;0.0;High Production
4626;2024-09-03 17:00:00;81373.875;425530.5;15070.6875;1373.5625;50671.435;574020.06;25.9;34.0;;;0.0;0.0;North;21.3;North;29.9;303.0;401.0;98.0;657.3;619.9;Low Production
4627;2024-06-29 13:00:00;46301.8125;294369.25;12718.5625;8361.9375;111656.25;473407.8125;23.0;63.0;;;0.0;27.0;;16.8;East;;658.0;867.0;nan;694.9;1253.0;High Production
4628;2024-10-18 05:00:00;59410.9375;265265.75;0.0;;;;14.4;87.0;0.2;0.2;;100.0;West;3.5;West;;0.0;0.0;0.0;0.0;0.0;High Production
4629;2024-01-18 06:00:00;6522.75;886642.0625;0.0625;47241.9375;87053.1875;1027460.0;11.8;90.0;0.4;0.4;0.0;80.0;Northeast;17.7;East;30.8;0.0;0.0;nan;;;Low Production
4630;2024-05-18 16:00:00;33071.5625;452965.5625;20651.8125;30457.6875;119778.1421965;656924.7671965;14.4;83.0;1.2;;0.0;89.0;Northwest;15.3;Northwest;21.5;28.0;218.0;190.0;38.8;;Low Production
4631;2024-02-07 09:00:00;38971.5;409849.5625;5666.9375;40931.875;94682.09200000003;590101.9670000001;12.8;91.0;0.1;0.1;;;Southwest;12.3;Southwest;21.8;8.0;45.0;37.0;54.6;188.9;Low Production
4632;2024-10-31 09:00:00;73196.1875;636586.375;9683.875;20934.4375;56729.00874999998;797129.88375;17.2;70.0;;;0.0;4.0;North;16.2;;25.6;131.0;186.0;55.0;565.1;321.9;Medium-High Production
4633;2024-08-05 05:00:00;40436.125;300574.1875;0.0;4299.0625;;425119.24475;18.5;91.0;;;0.0;0.0;;1.1;South;3.2;0.0;0.0;0.0;0.0;0.0;High Production
4634;2024-02-16 16:00:00;38713.5625;88098.3125;nan;49651.0625;;280780.558;15.6;64.0;;;0.0;21.0;West;;West;10.1;;292.0;124.0;407.3;578.3;Medium-Low Production
4635;2024-06-05 22:00:00;nan;188694.6875;0.25;14401.25;99855.75;348475.8125;15.0;94.0;;;0.0;98.0;Northwest;3.7;Northwest;7.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4636;2024-02-15 04:00:00;20872.4375;;0.0;;76437.25;1115216.125;15.6;76.0;;;0.0;100.0;Southeast;12.5;Southeast;;0.0;0.0;0.0;0.0;0.0;Medium Production
4637;2024-08-19 03:00:00;38286.4375;407018.8125;nan;;81566.52249999996;529479.085;19.5;;;;0.0;0.0;Northwest;1.5;Northwest;1.9;0.0;0.0;0.0;0.0;0.0;High Production
4638;2024-11-27 20:00:00;70656.1875;481479.8125;0.0;28162.125;;;10.1;85.0;;;0.0;21.0;West;7.7;West;16.9;0.0;0.0;0.0;0.0;0.0;High Production
4639;2024-07-26 02:00:00;45037.875;513352.0;0.0;3182.75;73275.62774999999;634848.25275;19.5;88.0;;;0.0;0.0;Northwest;1.3;Northwest;3.3;0.0;0.0;0.0;0.0;0.0;Low Production
4640;2024-06-29 07:00:00;44241.5625;147638.8125;3343.4375;4404.8125;92577.4375;292206.0625;16.5;95.0;;;0.0;100.0;Southeast;6.8;Southeast;;0.0;40.0;40.0;;316.6;Medium-Low Production
4641;2024-05-15 14:00:00;54165.0625;651306.0;25404.9375;28856.5625;;;14.4;70.0;;;0.0;27.0;Northwest;17.0;Northwest;22.7;411.0;;nan;;1202.4;Medium-High Production
4642;2024-11-10 01:00:00;nan;326823.375;0.0;9745.9375;47227.9025;441037.5275;12.8;95.0;;;0.0;;South;3.2;South;1.9;0.0;0.0;0.0;0.0;0.0;High Production
4643;2024-11-27 02:00:00;68677.5625;132201.9375;nan;20581.5625;39072.38525;260533.44775;7.6;92.0;;;0.0;;Northwest;8.3;North;15.6;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4644;2024-03-28 04:00:00;27821.875;769511.375;0.0;51136.25;87780.0625;936249.5625;7.7;74.0;;0.6;0.0;100.0;Northwest;14.3;North;26.0;0.0;;0.0;0.0;0.0;Medium-High Production
4645;2024-06-16 17:00:00;40127.5625;474121.5;15960.0625;15514.9375;102199.8125;647923.875;19.0;72.0;;;0.0;;Southwest;;South;22.2;;365.0;176.0;306.0;818.5;High Production
4646;2024-07-04 01:00:00;43849.625;200414.3125;0.0;5647.75;74772.49550000002;324684.183;17.9;;;;0.0;0.0;West;5.9;Northwest;10.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4647;2024-11-16 23:00:00;56612.8125;654721.8125;0.0;10923.9375;46007.81149999998;768266.374;14.1;74.0;;;0.0;8.0;Northwest;9.1;North;22.4;0.0;0.0;0.0;;0.0;Medium-High Production
4648;2024-01-24 01:00:00;10311.125;188292.25;0.125;46698.3125;77088.375;322390.1875;10.6;99.0;;;0.0;91.0;Southwest;7.3;Southwest;13.8;0.0;0.0;0.0;0.0;0.0;Medium Production
4649;2024-09-14 14:00:00;76304.8125;45070.25;40336.125;;78868.05075;243278.55075;27.2;28.0;;;0.0;25.0;Northwest;7.5;Northwest;9.6;675.0;774.0;99.0;893.9;1021.3;Medium-Low Production
4650;2024-05-07 16:00:00;50833.1875;68268.0;21650.5;33570.5;100276.85455525;;22.4;;;;0.0;100.0;West;4.7;West;;;658.0;169.0;698.6;940.4;Medium-Low Production
4651;2024-01-07 04:00:00;7677.0;78277.8125;0.0;;80000.3125;;0.7;94.0;;;0.0;100.0;Southwest;4.7;Southwest;9.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4652;2024-10-12 21:00:00;44594.5625;;0.0;32024.8125;41348.53175000002;701439.4692500001;16.0;91.0;;;0.0;0.0;Northwest;;Northwest;19.3;0.0;0.0;0.0;0.0;0.0;Low Production
4653;2024-12-27 14:00:00;62961.25;41534.8125;27588.25;16756.625;68633.77674999999;217474.71425;15.5;62.0;;;0.0;0.0;North;7.3;North;10.7;329.0;394.0;65.0;813.6;571.9;Medium-Low Production
4654;2024-06-28 11:00:00;62320.875;84377.3125;16705.3125;11823.4375;116606.125;291833.0625;24.8;70.0;;;0.0;;South;4.3;South;5.1;448.0;711.0;263.0;530.3;1118.0;Medium-Low Production
4655;2024-03-12 03:00:00;29082.5625;144754.1375;0.0;52772.5;87161.8125;313771.0125;4.2;94.0;;;0.0;0.0;South;4.3;South;6.9;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4656;2024-08-07 01:00:00;42670.9375;322037.6875;0.0;2331.125;72406.60574999999;;19.1;94.0;;;0.0;0.0;West;4.0;West;3.5;0.0;0.0;0.0;;0.0;High Production
4657;2024-12-20 09:00:00;76302.0;552055.125;13780.375;18886.375;;718094.56175;3.9;84.0;;;0.0;0.0;Southwest;6.6;West;12.7;;51.0;19.0;284.1;106.6;Low Production
4658;2024-11-19 03:00:00;58399.9375;58265.0625;0.0;9382.4375;35839.4265;;;96.0;;;;97.0;North;1.0;;1.7;0.0;0.0;0.0;0.0;;Medium-Low Production
4659;2024-06-19 13:00:00;64524.375;142035.875;25446.5;17364.1875;117003.375;366374.3125;18.3;72.0;;;;95.0;South;8.6;South;10.8;250.0;608.0;358.0;263.6;1256.4;High Production
4660;2024-01-01 04:00:00;5379.5;129900.4375;0.0625;29093.375;;252549.1875;4.7;95.0;;;0.0;;Northeast;5.7;Northeast;9.7;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4661;2024-02-24 04:00:00;25293.875;;0.1875;41294.3125;83236.94450000001;985298.632;6.6;;0.1;0.1;;83.0;North;7.5;North;17.8;0.0;0.0;0.0;0.0;0.0;Medium-High Production
4662;2024-04-07 13:00:00;nan;60492.5;33360.3125;;118338.5;283727.875;18.0;58.0;;;0.0;100.0;Southeast;13.7;Southeast;17.9;500.0;715.0;215.0;607.6;1123.7;Medium-Low Production
4663;2024-01-14 07:00:00;5880.8125;695823.8125;0.0;43607.625;;831409.8125;11.5;88.0;0.2;0.2;0.0;100.0;Northeast;8.2;East;19.8;0.0;0.0;0.0;0.0;0.0;Medium-High Production
4664;2024-06-06 14:00:00;58046.6875;79324.75;25609.0625;20463.25;114162.4375;297606.1875;26.5;51.0;;;0.0;100.0;Northwest;6.8;Northwest;7.9;379.0;764.0;385.0;410.5;1226.2;Medium-Low Production
4665;2024-11-12 01:00:00;53081.5;843295.1875;0.0;8825.25;46995.73075000002;952197.66825;13.4;68.0;;;0.0;6.0;South;11.8;South;28.5;0.0;0.0;0.0;0.0;0.0;Medium-High Production
4666;2024-01-06 04:00:00;8881.4375;315811.3125;0.1875;;76724.75;440401.4375;0.8;98.0;;;0.0;4.0;Southwest;4.3;Southwest;4.7;0.0;0.0;nan;0.0;0.0;High Production
4667;2024-12-22 14:00:00;65117.1875;408413.0625;27777.9375;;72570.41524999996;590407.41525;;68.0;;;0.0;95.0;North;14.9;North;;226.0;334.0;108.0;564.7;565.7;Low Production
4668;2024-05-09 22:00:00;50412.8125;22168.8125;0.25;31252.9375;95514.43575;;15.8;83.0;;;0.0;0.0;West;6.2;West;8.4;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
4669;2024-01-08 01:00:00;5673.5;42663.4375;0.0625;37331.4375;80517.9375;166186.375;1.4;93.0;;;0.0;86.0;South;7.0;South;12.1;0.0;0.0;0.0;0.0;0.0;Medium Production
4670;2024-10-15 11:00:00;71172.25;503862.875;nan;25678.6875;59987.12049999999;669483.683;21.4;72.0;;0.1;;100.0;East;6.2;East;8.3;121.0;328.0;207.0;218.4;762.6;Low Production
4671;2024-05-13 02:00:00;nan;354682.875;0.0;20635.5;98226.29125;505067.66625;14.2;88.0;;;0.0;100.0;Northwest;5.4;;8.5;0.0;0.0;0.0;0.0;0.0;High Production
4672;2024-07-12 13:00:00;59510.375;137423.625;38683.0625;6436.125;112198.911;354252.0985;25.5;51.0;;;0.0;0.0;Northwest;6.8;;8.1;759.0;903.0;144.0;808.2;1242.9;High Production
4673;2024-11-26 14:00:00;79266.125;71166.375;24486.25;26801.1875;44003.16875;245723.10625;;66.0;;;0.0;46.0;Northwest;;Northwest;12.3;96.0;215.0;nan;224.9;599.6;Medium-Low Production
4674;2024-12-03 12:00:00;75604.0;183350.25;22573.0;23132.0625;65523.34625;370182.65875;;71.0;;;0.0;100.0;West;4.8;West;6.9;226.0;359.0;133.0;535.2;594.5;High Production
4675;2024-03-06 20:00:00;39185.375;666469.7875000001;0.25;51348.1875;87200.5;844204.1000000001;10.8;75.0;;;0.0;100.0;South;8.0;South;19.9;0.0;0.0;0.0;;0.0;Medium-High Production
4676;2024-07-08 06:00:00;50671.125;80764.5625;1706.875;4354.5;82694.26650000001;220191.32900000003;13.5;82.0;;;0.0;9.0;West;4.7;West;5.0;12.0;26.0;14.0;115.3;;Medium-Low Production
4677;2024-09-26 14:00:00;82784.1875;858310.0625;20156.9375;16795.8125;50853.41774999999;1028900.41775;19.7;78.0;0.8;;0.0;21.0;Southwest;22.2;Southwest;30.8;396.0;579.0;183.0;567.3;950.4;Medium Production
4678;2024-11-22 00:00:00;70173.125;959921.25;0.0;12406.25;37529.0355;1080029.6605;13.9;97.0;0.9;0.9;0.0;;West;8.2;West;17.1;0.0;0.0;0.0;0.0;0.0;Medium Production
4679;2024-11-08 18:00:00;70238.5;131916.0;0.0;23128.375;45097.31524999999;270380.19025;15.6;95.0;;;0.0;32.0;South;;Southwest;9.9;0.0;2.0;2.0;0.0;21.8;Medium-Low Production
4680;2024-03-25 20:00:00;41377.875;529414.0625;0.3125;50019.9375;80959.6875;701771.875;6.6;80.0;0.1;0.1;0.0;94.0;Northwest;6.8;Northwest;11.9;0.0;0.0;nan;;0.0;Low Production
4681;2024-03-05 02:00:00;23327.3125;;nan;47758.0625;84587.25;556945.95;8.8;80.0;;;0.0;38.0;South;2.6;South;5.2;0.0;0.0;0.0;0.0;0.0;Low Production
4682;2024-12-09 07:00:00;71769.625;848389.9375;2.5;10641.0625;47385.44399999999;978188.569;;91.0;;;0.0;39.0;East;5.1;Southeast;14.7;;0.0;0.0;0.0;0.0;Medium-High Production
4683;2024-05-21 10:00:00;64287.875;191270.3125;23916.8125;29023.5625;114964.336079;423462.898579;15.6;73.0;0.1;0.1;0.0;100.0;North;9.1;North;12.0;153.0;394.0;241.0;211.2;967.4;High Production
4684;2024-09-01 14:00:00;79409.8125;329573.5;38441.25;;82484.64475000002;533063.08225;25.5;55.0;;;0.0;57.0;North;14.2;North;17.9;670.0;787.0;117.0;;1086.7;Low Production
4685;2024-02-02 20:00:00;38348.375;468343.375;0.25;;86400.15925;;10.4;84.0;;;;71.0;Northwest;7.6;Northwest;18.8;0.0;;0.0;0.0;0.0;Low Production
4686;2024-09-15 18:00:00;73196.125;186131.5625;1604.125;2866.6875;38148.02250000001;301946.5225;26.3;40.0;;;0.0;0.0;Northwest;7.5;Northwest;18.8;;170.0;51.0;542.4;296.9;Medium-Low Production
4687;2024-06-27 20:00:00;52250.6875;;4.375;15982.5625;90882.0;392855.1875;24.8;84.0;;;;;Northwest;4.8;Northwest;10.7;24.0;55.0;31.0;181.4;138.1;High Production
4688;2024-03-01 20:00:00;40052.8125;763855.6125;0.3125;48042.3125;88156.875;940107.925;10.1;94.0;0.3;;0.0;100.0;East;12.8;Southeast;22.4;0.0;0.0;0.0;0.0;0.0;Medium-High Production
4689;2024-10-16 16:00:00;64818.0625;407386.0;4719.375;32032.375;47751.11574999997;;16.0;91.0;0.3;0.3;0.0;31.0;South;5.2;South;7.3;33.0;108.0;75.0;84.8;536.2;Low Production
4690;2024-01-17 13:00:00;22830.9375;1161507.9375;18853.875;47441.125;106737.6875;1357371.5625;13.7;86.0;6.4;6.4;0.0;84.0;East;34.7;East;53.8;17.0;149.0;132.0;36.8;652.5;Medium Production
